postalCode,lat,lng
57940,19.4226,-99.0227
57950,19.3761,-98.995
55790,19.7215,-99.0502
55793,19.741,-99.0732
55794,19.702,-99.0474
55795,19.75,-99.1171
55796,19.7033,-99.0767
55797,19.7404,-99.0954
55799,19.7609,-99.0383
54400,19.616,-99.303
54402,19.625,-99.3
54405,19.607,-99.306
54407,19.616,-99.303
54408,19.6249,-99.3918
54409,19.616,-99.303
54410,19.6262,-99.2952
54413,19.6729,-99.4216
54414,19.5149,-99.2263
54416,19.6337,-99.299
54417,19.6249,-99.3918
54420,19.6249,-99.3918
54424,19.5955,-99.3265
54425,19.6342,-99.374
54426,19.6342,-99.374
54430,19.6398,-99.4258
54434,19.6249,-99.3918
54435,19.624,-99.3199
54439,19.5903,-99.3733
54440,19.6854,-99.348
54448,19.6717,-99.3572
54449,19.6542,-99.3827
54455,19.6422,-99.3278
54457,19.6358,-99.3377
54459,19.6249,-99.3918
54460,19.6393,-99.3563
54463,19.601,-99.3615
54464,19.6447,-99.3911
54466,19.6249,-99.3918
54467,19.6215,-99.3449
54469,19.607,-99.306
54470,19.6181,-99.2963
54473,19.5977,-99.277
54474,19.5994,-99.2925
54475,19.6035,-99.2821
54476,19.6249,-99.3918
54477,19.6184,-99.2761
54539,19.5229,-99.3941
55970,19.7781,-98.7256
55974,19.8123,-98.7171
55975,19.7781,-98.7256
55976,19.757,-98.7396
55977,19.8123,-98.7171
55978,19.7781,-98.7256
52740,19.2761,-99.4483
52743,19.2957,-99.4214
52750,19.2633,-99.4472
52753,19.2666,-99.4003
52754,19.2216,-99.3977
52755,19.2547,-99.4792
52756,19.2595,-99.4066
52757,19.2644,-99.4864
52480,18.9778,-99.4199
52483,18.9436,-99.4261
52484,18.9814,-99.4644
52485,19.0092,-99.3964
52486,18.9978,-99.4229
52487,19.0772,-99.395
52490,18.9294,-99.4344
52493,18.9212,-99.3484
52494,18.9967,-99.4058
52495,19.0047,-99.3844
52496,18.9721,-99.3583
52497,19.0092,-99.3964
50600,19.8027,-100.1308
50601,19.7803,-100.1219
50603,19.7946,-100.1392
50604,19.7766,-100.1315
50610,19.7988,-100.0755
50613,19.8283,-100.1014
50614,19.7803,-100.1219
50615,19.7988,-100.0755
50616,19.821,-100.0459
50625,19.8003,-100.0959
50626,19.8059,-100.1175
50627,19.7553,-100.1256
50630,19.7807,-100.0219
50633,19.7951,-99.9918
50634,19.7718,-100.0124
50635,19.7791,-100.0271
50636,19.7706,-100.0739
50637,19.7807,-100.0219
55900,19.6999,-98.7564
55913,19.7251,-98.8024
55914,19.7251,-98.8024
55916,19.656,-98.7384
55920,19.7278,-98.7901
55923,19.6533,-98.7519
55924,19.675,-98.7447
55925,19.6583,-98.775
55926,19.6884,-98.781
55927,19.6586,-98.8077
55930,19.7043,-98.7294
55934,19.6664,-98.7265
55935,19.6664,-98.7265
55936,19.656,-98.7384
55937,19.656,-98.7384
51130,19.1173,-100.2968
51136,19.0763,-100.2939
51137,19.1024,-100.2876
51138,19.1231,-100.2897
51139,19.1356,-100.213
51140,19.125,-100.3229
51144,19.105,-100.3852
51145,19.1145,-100.3029
51147,19.108,-100.3189
51149,19.1423,-100.3148
52080,19.4168,-99.5587
52082,19.4507,-99.5563
52083,19.4358,-99.5583
52084,19.4225,-99.5692
52085,19.4142,-99.5372
52088,19.4505,-99.5275
52089,19.4231,-99.5564
52090,19.4724,-99.5223
52095,19.4505,-99.5314
52096,19.4505,-99.5275
56800,19.0369,-98.7952
56803,19.0096,-98.7997
56804,19.0218,-98.8097
56805,18.9966,-98.796
56806,19.0238,-98.8018
56810,18.9858,-98.8061
56813,19.014,-98.7992
56814,18.986,-98.8117
56815,18.9667,-98.8286
56816,18.9672,-98.8211
56820,19.039,-98.8097
56050,19.5634,-98.8568
56053,19.5641,-98.8537
56054,19.5619,-98.8563
56055,19.5634,-98.8583
56056,19.5631,-98.8664
56057,19.5644,-98.8583
56400,19.3591,-98.9775
56410,19.3562,-98.9904
56420,19.3658,-98.9858
56428,19.3623,-98.9906
56429,19.3636,-98.9864
56430,19.3659,-98.974
56440,19.3615,-98.9691
56490,19.3436,-98.9747
56495,19.3446,-98.9633
56500,19.3531,-98.9576
56505,19.3531,-98.9576
56507,19.3531,-98.9576
56508,19.361,-98.9477
56509,19.3484,-98.9677
56510,19.3586,-98.9423
56512,19.3672,-98.9337
56513,19.3586,-98.9423
56514,19.365,-98.9406
56515,19.3586,-98.9423
56516,19.34,-98.9477
56520,19.3815,-98.955
56524,19.361,-98.9477
56525,19.3691,-98.9494
56526,19.4184,-98.9415
56527,19.3811,-98.9428
56528,19.361,-98.9477
56529,19.3808,-98.9416
54200,20.2253,-99.8154
54203,20.224,-99.8315
54204,20.208,-99.7944
54220,20.2041,-99.8013
54223,20.1807,-99.7602
54224,20.224,-99.8315
54225,20.1975,-99.8047
54226,20.2101,-99.8211
54227,20.2289,-99.8099
54233,20.2694,-99.835
54234,20.2486,-99.8356
54235,20.2229,-99.8658
54236,20.2693,-99.9128
54237,20.2508,-99.8714
54239,20.2487,-99.8635
52360,19.0738,-99.6033
52362,19.1389,-99.5671
52363,19.1389,-99.5671
52364,19.0738,-99.6033
52365,19.0738,-99.6033
52366,19.1389,-99.5671
52367,19.1247,-99.5764
52280,19.1622,-99.5638
52282,19.1739,-99.5653
52286,19.1644,-99.5668
52290,19.1689,-99.5513
50640,19.6981,-99.93
50643,19.6531,-99.9824
50646,19.6531,-99.9824
50653,19.713,-99.9141
50654,19.685,-99.9375
50655,19.6783,-99.9719
50656,19.6531,-99.9824
50680,19.6444,-99.9167
50683,19.6936,-99.9503
50684,19.6208,-99.9097
50685,19.5669,-99.9489
50686,19.5622,-99.9711
50687,19.6531,-99.9824
50690,19.6886,-100.0334
50693,19.7094,-99.9822
50694,19.6383,-100.0419
50695,19.6531,-99.9824
50696,19.6903,-100.0319
50697,19.7155,-100.0214
55850,19.7032,-98.8357
55852,19.7442,-98.8654
55853,19.7181,-98.8568
55854,19.715,-98.8159
55855,19.7422,-98.7728
55856,19.7359,-98.8483
55859,19.6381,-98.8184
52100,19.2932,-99.5367
52104,19.2604,-99.5481
52105,19.275,-99.5556
52106,19.2655,-99.5397
52107,19.2932,-99.5367
52110,19.2655,-99.5397
52120,19.2655,-99.5397
51470,19.0228,-100.0065
51474,19.0297,-100.0025
51475,19.0158,-100.0045
51476,19.0015,-99.9839
51477,18.9874,-100.0057
51479,19.0122,-100.0389
51480,18.9658,-100.0369
51483,18.9477,-100.0425
51484,18.9346,-100.0519
51485,18.9513,-100.0896
51486,19.0026,-100.0606
51104,19.1922,-100.2638
51105,19.1761,-100.225
51106,19.1739,-100.2577
51108,19.1764,-100.2864
51109,19.2024,-100.2774
51110,19.1831,-100.26
51116,19.2074,-100.3114
51117,19.2018,-100.3436
54280,20.0518,-99.5139
54283,20.0518,-99.5139
54284,20.0434,-99.4896
54285,19.9988,-99.461
54290,20.0586,-99.4937
54293,20.0779,-99.5818
54294,20.0518,-99.5139
54295,20.05,-99.5625
54296,20.0859,-99.5642
54297,20.0984,-99.526
51600,18.8586,-99.9659
51603,18.8702,-99.9607
51604,18.8466,-99.9774
51605,18.8359,-99.9616
51606,18.7346,-99.9892
51607,18.851,-100.0059
51610,18.8097,-99.9927
51613,18.7891,-100.0452
51614,18.7477,-100.0835
51620,18.7973,-99.9829
51623,18.7501,-100.036
51624,18.6955,-100.0699
51633,18.788,-99.8744
51634,18.7631,-99.9101
51635,18.763,-99.9099
51636,18.734,-99.8972
51637,18.785,-99.9269
51640,18.6806,-99.9778
51644,18.6535,-99.9861
51645,18.6242,-100.0035
51646,18.5691,-99.9693
51647,18.6149,-99.9333
51650,18.6956,-99.9606
51653,18.6818,-99.9273
51654,18.6645,-99.9092
51655,18.6858,-99.9326
55740,19.7137,-98.9616
55743,19.7949,-98.9758
55744,19.7137,-98.9616
55745,19.7431,-98.9442
55746,19.7129,-98.969
55747,19.6625,-98.9454
55748,19.717,-98.9617
55749,19.7078,-98.9597
55750,19.7058,-98.9865
55752,19.7058,-98.9865
55754,19.7325,-98.975
55755,19.717,-98.9492
55757,19.7957,-98.9797
55758,19.7949,-98.9758
55760,19.6852,-98.9882
55763,19.6449,-99.0268
55764,19.6448,-99.0146
55765,19.6599,-98.9926
55766,19.6449,-99.0268
55767,19.7129,-98.969
55768,19.6426,-99.0614
55769,19.6832,-98.984
55770,19.6827,-99.018
55773,19.6834,-99.0234
55776,19.6834,-99.0234
55778,19.6873,-99.0422
51400,18.8738,-100.2133
51410,18.9264,-100.1642
51412,18.8959,-100.082
51413,18.8883,-100.032
51414,18.8882,-100.1915
51415,18.8136,-100.2846
51416,18.9567,-100.2119
51417,18.9724,-100.2206
51418,18.97,-100.1322
51422,18.8668,-100.1059
51423,18.8429,-100.0414
51424,18.8285,-100.0796
51425,18.8348,-100.145
51426,18.821,-100.1608
51427,18.8484,-100.2371
51428,18.868,-100.1722
51430,18.8045,-100.3588
51432,18.8352,-100.3499
51433,18.807,-100.2697
51434,18.7941,-100.3242
51435,18.7879,-100.3945
51436,18.8383,-100.5051
51437,18.8269,-100.3783
56650,19.1889,-98.8838
56653,19.2201,-98.8895
56654,19.2024,-98.8848
56655,19.2089,-98.8824
56656,19.1905,-98.8791
56657,19.1899,-98.8537
55980,19.8191,-98.8811
55983,19.8405,-98.9279
55984,19.8461,-98.8525
55985,19.8262,-98.8535
55988,19.8967,-98.8869
55989,19.8238,-98.9162
55990,19.8814,-98.8603
55993,19.7909,-98.9061
55994,19.7927,-98.8901
55995,19.8191,-98.8811
55996,19.8176,-98.9275
55997,19.7771,-98.8228
55998,19.7488,-98.9333
50400,19.9163,-100.0037
50410,19.948,-99.9995
50413,19.9539,-99.99
50414,19.9054,-99.9717
50415,19.9212,-100.0369
50420,19.8787,-100.0102
50423,19.8564,-99.9819
50424,19.8217,-99.9876
50425,19.8528,-100.0333
50430,19.9146,-100.0289
50433,19.9297,-100.0451
50434,19.8688,-100.0532
50435,19.8741,-100.054
50440,20.0033,-100.0903
50443,19.981,-100.0472
50444,19.9705,-100.0055
50445,20.0033,-100.0903
50446,19.9996,-100.0862
50447,20.0279,-100.1278
51300,19.032,-100.1931
51303,19.1014,-100.0281
51304,19.0655,-100.0503
51305,19.0489,-100.1125
51310,19.0129,-100.189
51314,19.069,-100.1629
51315,19.0597,-100.2271
51320,19.1693,-99.9027
51323,19.1708,-99.8816
51324,19.1164,-99.8829
51325,19.1183,-99.9366
51326,19.1215,-99.986
51340,19.0377,-99.974
51344,19.092,-99.9332
51345,19.0708,-99.8605
51346,19.0194,-99.8813
51349,19.0194,-99.8813
50850,19.4675,-99.5941
50860,19.4725,-99.5953
50863,19.5138,-99.5806
50864,19.4811,-99.6036
50865,19.4953,-99.5788
50866,19.5017,-99.5794
50867,19.4864,-99.5625
50868,19.5221,-99.5387
50870,19.4849,-99.6026
50874,19.4508,-99.5706
50880,19.4134,-99.6097
50883,19.4369,-99.6142
50884,19.4028,-99.6164
50885,19.4111,-99.5742
50886,19.4497,-99.6022
50890,19.4626,-99.6097
50893,19.4674,-99.6648
50894,19.4794,-99.6705
50895,19.4763,-99.7153
50896,19.454,-99.6995
52400,18.9655,-99.5964
52403,18.956,-99.5921
52410,18.9675,-99.5954
52413,19.0017,-99.6236
52414,18.9706,-99.6236
52415,18.9718,-99.6083
52416,18.9925,-99.5817
52420,18.9678,-99.575
52423,19.0131,-99.5519
52424,18.9914,-99.54
52425,18.9783,-99.5286
52426,18.9628,-99.5564
52427,18.967,-99.5692
52430,18.9597,-99.5772
52433,18.9503,-99.5672
52434,18.8586,-99.5483
52435,18.9272,-99.6172
52436,18.9664,-99.5808
52437,18.9333,-99.5683
56780,19.1393,-98.8473
56783,19.1773,-98.8713
56784,19.1546,-98.851
56785,19.1466,-98.8482
52300,19.0817,-99.6293
52303,19.0503,-99.5338
52304,19.0769,-99.5987
52305,19.0817,-99.6293
52307,19.1044,-99.5953
52310,19.1147,-99.6031
52315,19.0982,-99.5876
52316,19.0964,-99.5789
52317,19.0827,-99.5917
52320,19.1117,-99.5358
52323,19.1186,-99.5453
52330,19.0817,-99.6293
52333,19.0604,-99.5478
52334,19.04,-99.5847
52336,19.0336,-99.5619
52337,19.0155,-99.5664
52340,19.0817,-99.6293
52343,19.1366,-99.6131
52345,19.1132,-99.6502
52346,19.1043,-99.6556
52347,19.0972,-99.6887
52350,19.0696,-99.6098
52353,19.0775,-99.6481
52354,19.0589,-99.605
52355,19.0491,-99.6516
52356,19.0781,-99.6542
52357,19.0703,-99.6165
54770,19.7439,-99.1854
54783,19.7583,-99.1833
54784,19.7356,-99.1791
54785,19.7503,-99.1849
54786,19.7622,-99.1682
54787,19.7622,-99.1682
54788,19.7365,-99.15
55800,19.6886,-98.8611
55803,19.6863,-98.8707
55804,19.69,-98.8683
55805,19.69,-98.8683
55806,19.69,-98.8683
55807,19.6863,-98.8707
55810,19.7087,-98.8607
55816,19.6863,-98.8707
55817,19.6964,-98.8747
55820,19.6914,-98.8344
55823,19.6863,-98.8707
55824,19.6765,-98.8453
55825,19.6858,-98.8349
55826,19.6896,-98.8251
55829,19.6858,-98.8349
55830,19.6673,-98.8722
55833,19.6752,-98.8731
55834,19.6678,-98.904
55835,19.6758,-98.8302
55836,19.6686,-98.8411
55837,19.6697,-98.8619
55838,19.6752,-98.8731
55840,19.7122,-98.9043
55843,19.7319,-98.8976
55844,19.7122,-98.9043
55845,19.6853,-98.8891
55846,19.7004,-98.9291
55847,19.7096,-98.9151
56070,19.5694,-98.7656
56074,19.5607,-98.8211
56077,19.5567,-98.8281
56080,19.5309,-98.7269
56083,19.5528,-98.7697
56085,19.5618,-98.7929
56086,19.5565,-98.792
56087,19.5711,-98.7888
56090,19.5757,-98.8307
56093,19.5694,-98.7656
56094,19.5813,-98.8366
56095,19.5567,-98.8281
56096,19.5757,-98.8307
56880,19.031,-98.8275
56884,19.0038,-98.8205
56885,19.0135,-98.8435
56886,19.031,-98.8275
56890,18.9803,-98.8408
56893,18.9906,-98.83
56894,18.9577,-98.8404
56895,18.9806,-98.8551
54600,19.7065,-99.2482
54602,19.7252,-99.3061
54603,19.7252,-99.3061
54604,19.6958,-99.2608
54605,19.7099,-99.2019
54607,19.7252,-99.3061
54608,19.7117,-99.2298
54610,19.7285,-99.203
54614,19.7243,-99.2029
54616,19.7326,-99.203
54640,19.7252,-99.3061
54645,19.767,-99.3406
54650,19.6533,-99.3054
54655,19.7025,-99.3041
54656,19.7226,-99.3459
54657,19.7252,-99.3061
54658,19.7122,-99.3506
55650,19.9046,-99.1496
55653,19.9295,-99.1013
55654,19.9469,-99.1367
55655,19.8993,-99.1133
55656,19.8277,-99.1243
55657,19.8652,-99.1682
51670,18.9303,-99.9387
51673,18.9794,-99.9117
51674,18.985,-99.8932
51675,18.9477,-99.9533
51676,18.9293,-99.9256
51680,18.9396,-99.9393
51690,18.9303,-99.9499
51693,18.9228,-99.9503
51694,18.9257,-99.9781
51695,18.8768,-100.0021
51696,18.9064,-99.9622
51697,18.9147,-99.9279
52570,19.1325,-99.5016
56100,19.5129,-98.8825
56103,19.5314,-98.8902
56105,19.5222,-98.8864
56106,19.5222,-98.8864
56110,19.5193,-98.8813
56120,19.5141,-98.8756
56130,19.4716,-98.8276
56140,19.4716,-98.8276
56150,19.4947,-98.9142
56160,19.5139,-98.8938
56170,19.4995,-98.8878
56200,19.5282,-98.9106
56203,19.5359,-98.9117
56204,19.4716,-98.8276
56205,19.5122,-98.9006
56207,19.4986,-98.9116
56208,19.5201,-98.9054
56210,19.4716,-98.8276
56213,19.5412,-98.864
56214,19.5539,-98.845
56215,19.5507,-98.8622
56216,19.5335,-98.8595
56217,19.5316,-98.8746
56220,19.4825,-98.8665
56223,19.4875,-98.8656
56224,19.4777,-98.8493
56225,19.4711,-98.8821
56226,19.4716,-98.8276
56227,19.4807,-98.8772
56230,19.5021,-98.8643
56233,19.5145,-98.8542
56235,19.5124,-98.8497
56236,19.5163,-98.8463
56237,19.527,-98.8565
56240,19.5244,-98.8173
56243,19.5457,-98.8146
56244,19.5066,-98.7621
56245,19.4732,-98.7952
56246,19.4776,-98.8248
56247,19.5067,-98.8275
56250,19.45,-98.8727
56253,19.4716,-98.8276
56254,19.438,-98.8639
56255,19.4396,-98.8938
56256,19.4443,-98.8847
56257,19.4581,-98.8809
56260,19.4818,-98.9058
56263,19.4967,-98.8933
56264,19.4571,-98.9084
56265,19.441,-98.9087
56266,19.4314,-98.9174
56267,19.4992,-98.9192
56000,19.5928,-98.9108
56003,19.5969,-98.931
56004,19.596,-98.9158
56005,19.596,-98.9158
56006,19.5969,-98.931
56007,19.6027,-98.9132
56010,19.5806,-98.9205
56020,19.592,-98.9294
56023,19.592,-98.9294
56024,19.6,-98.9569
52600,19.1775,-99.4761
52603,19.1789,-99.4713
52604,19.1624,-99.4323
52605,19.1789,-99.4713
52607,19.1624,-99.4323
52613,19.1342,-99.4822
52614,19.1342,-99.4822
52640,19.2061,-99.5056
52644,19.1851,-99.4893
52645,19.1847,-99.5129
52646,19.2059,-99.5171
52650,19.1969,-99.4114
52653,19.1969,-99.4114
52654,19.2027,-99.4211
52656,19.1947,-99.4024
52660,19.1267,-99.4288
52663,19.1464,-99.4285
52664,19.1408,-99.3927
52665,19.1624,-99.4323
52666,19.1211,-99.4475
52667,19.1321,-99.4469
50500,19.8761,-99.7338
50503,19.8883,-99.7501
50504,19.8883,-99.7501
50505,19.8743,-99.709
50507,19.8761,-99.7539
50508,19.8964,-99.718
50509,19.888,-99.7594
50510,19.9756,-99.6853
50520,19.8914,-99.7283
50523,19.9249,-99.7214
50524,19.8743,-99.709
50525,19.8809,-99.7187
50526,19.8758,-99.6889
50527,19.8811,-99.7152
50528,19.9173,-99.6813
50540,19.8308,-99.7778
56700,19.2082,-98.8014
56703,19.2144,-98.783
56704,19.2044,-98.8001
56710,19.1913,-98.8047
56713,19.196,-98.806
56714,19.1797,-98.8082
56715,19.1929,-98.8232
56716,19.2067,-98.8169
56720,19.2005,-98.7791
56723,19.2089,-98.7321
56726,19.2057,-98.7844
56730,19.1727,-98.7787
56731,19.2042,-98.7586
56735,19.1579,-98.7689
56740,19.2096,-98.7564
56743,19.2068,-98.7667
56744,19.2104,-98.7584
56745,19.2114,-98.7535
56746,19.2122,-98.7454
56747,19.2103,-98.7573
54000,19.5356,-99.1927
54009,19.5356,-99.1927
54010,19.5819,-99.2034
54015,19.5827,-99.1968
54016,19.6082,-99.1917
54017,19.5633,-99.2014
54020,19.5428,-99.1701
54021,19.55,-99.2199
54022,19.552,-99.2198
54023,19.5551,-99.2221
54025,19.5651,-99.2099
54026,19.5428,-99.1701
54028,19.5467,-99.2242
54030,19.5428,-99.1701
54033,19.5428,-99.1701
54037,19.5428,-99.1701
54038,19.5612,-99.2049
54040,19.5669,-99.1955
54049,19.5669,-99.1955
54050,19.5282,-99.2328
54054,19.5229,-99.2434
54055,19.5284,-99.2351
54057,19.5314,-99.2331
54059,19.5428,-99.1701
54060,19.5322,-99.2061
54063,19.5309,-99.2117
54067,19.5349,-99.2028
54068,19.5393,-99.2101
54069,19.5428,-99.1701
54070,19.5428,-99.1701
54073,19.5428,-99.1701
54075,19.5428,-99.1701
54076,19.5319,-99.1972
54080,19.5114,-99.2188
54088,19.5115,-99.1969
54090,19.5119,-99.1932
54092,19.5107,-99.1757
54093,19.5132,-99.1913
54094,19.5119,-99.1894
54098,19.5188,-99.1851
54100,19.5428,-99.1701
54108,19.5349,-99.1642
54109,19.5428,-99.1701
54110,19.5428,-99.1701
54118,19.5784,-99.1947
54119,19.5727,-99.1923
54120,19.5428,-99.1701
54124,19.5428,-99.1701
54126,19.5477,-99.181
54127,19.5584,-99.1902
54128,19.5584,-99.1873
54130,19.5527,-99.1576
54134,19.5527,-99.1576
54135,19.5428,-99.1701
54136,19.5428,-99.1701
54140,19.543,-99.1746
54142,19.5423,-99.1539
54143,19.5428,-99.1561
54145,19.5477,-99.181
54146,19.5588,-99.1928
54147,19.5449,-99.1726
54149,19.5511,-99.1738
54150,19.5337,-99.1787
54152,19.5428,-99.1701
54158,19.5317,-99.1658
54160,19.5221,-99.1721
54162,19.5199,-99.1762
54168,19.5261,-99.1748
54170,19.5126,-99.1742
54172,19.4851,-99.1129
54173,19.4851,-99.1129
54180,19.5428,-99.1701
54187,19.5428,-99.1701
54189,19.5174,-99.1053
54190,19.5167,-99.093
54193,19.5305,-99.111
54195,19.5305,-99.111
54196,19.5285,-99.1017
54197,19.5318,-99.1
54198,19.5573,-99.1726
51550,18.6177,-100.2078
51553,18.6452,-100.2058
51554,18.5413,-100.106
51555,18.595,-100.2051
51556,18.5814,-100.1365
51557,18.6093,-100.1987
51558,18.6316,-100.1335
51559,18.6279,-100.1183
51560,18.479,-100.2834
51564,18.536,-100.2643
51565,18.4433,-100.2982
51566,18.4744,-100.3523
51568,18.5349,-100.3572
51569,18.5051,-100.3393
51570,18.5712,-100.2198
51572,18.5666,-100.2751
51573,18.5467,-100.1774
51574,18.4798,-100.1678
51575,18.4532,-100.2031
51576,18.5058,-100.1928
51577,18.5411,-100.2176
51578,18.5445,-100.2571
51579,18.4981,-100.2646
51580,18.6268,-100.2802
51582,18.582,-100.4099
51583,18.5511,-100.3588
51584,18.576,-100.3143
51585,18.582,-100.3071
51586,18.5764,-100.431
51587,18.5822,-100.3705
51588,18.6315,-100.3268
51590,18.4474,-100.3482
51598,18.5445,-100.2571
51599,18.4297,-100.2569
50000,19.297,-99.6664
50009,19.3178,-99.6639
50010,19.38,-99.6489
50016,19.3205,-99.6789
50017,19.297,-99.6664
50018,19.297,-99.6664
50019,19.297,-99.6664
50020,19.297,-99.6664
50026,19.3178,-99.6639
50039,19.297,-99.6664
50040,19.3178,-99.6639
50050,19.297,-99.6664
50060,19.3178,-99.6639
50069,19.3178,-99.6639
50070,19.2969,-99.6301
50071,19.2879,-99.6532
50075,19.297,-99.6664
50076,19.2924,-99.6417
50080,19.3178,-99.6639
50090,19.297,-99.6664
50100,19.297,-99.6664
50103,19.297,-99.6664
50110,19.297,-99.6664
50115,19.2328,-99.6592
50120,19.2668,-99.6752
50122,19.2668,-99.6752
50123,19.2668,-99.6752
50130,19.297,-99.6664
50140,19.297,-99.6664
50150,19.2668,-99.6752
50160,19.2668,-99.6752
50168,19.2668,-99.6752
50170,19.2668,-99.6752
50180,19.297,-99.6664
50190,19.297,-99.6664
50200,19.297,-99.6664
50203,19.3744,-99.6157
50205,19.3447,-99.5919
50206,19.38,-99.6489
50209,19.3744,-99.6157
50210,19.297,-99.6664
50214,19.3081,-99.639
50220,19.3333,-99.5667
50223,19.3333,-99.5667
50225,19.3333,-99.5667
50226,19.3333,-99.5667
50227,19.297,-99.6664
50228,19.297,-99.6664
50230,19.3783,-99.5664
50233,19.3476,-99.5624
50235,19.3483,-99.5642
50236,19.3476,-99.5624
50240,19.3065,-99.5928
50245,19.297,-99.6664
50246,19.3065,-99.5928
50250,19.3566,-99.6265
50253,19.2006,-99.6335
50254,19.2434,-99.6821
50255,19.2271,-99.6708
50256,19.297,-99.6664
50257,19.2328,-99.6592
50258,19.297,-99.6664
50260,19.2437,-99.6712
50263,19.297,-99.6664
50264,19.297,-99.6664
50265,19.2427,-99.6951
50266,19.261,-99.709
50270,19.297,-99.6664
50273,19.4216,-99.637
50274,19.297,-99.6664
50280,19.3365,-99.6892
50283,19.297,-99.6664
50284,19.297,-99.6664
50285,19.297,-99.6664
50286,19.297,-99.6664
50290,19.3792,-99.6733
50293,19.3548,-99.657
50294,19.3139,-99.7194
50295,19.297,-99.6664
51950,18.8067,-99.6692
51953,18.7809,-99.6375
51954,18.7809,-99.6375
51955,18.7903,-99.6691
51956,18.8011,-99.6816
51959,18.7851,-99.6857
51960,18.8161,-99.6494
51963,18.8139,-99.6284
51964,18.7903,-99.6453
51970,18.7704,-99.6319
51973,18.7661,-99.6242
51974,18.7432,-99.6119
51975,18.7614,-99.6271
51976,18.7909,-99.6131
51977,18.7668,-99.6532
54960,19.6795,-99.1273
54962,19.6859,-99.1137
54963,19.6673,-99.1461
54964,19.6888,-99.1372
54965,19.6973,-99.1306
54966,19.6871,-99.1283
54967,19.6795,-99.1273
54970,19.6795,-99.1273
54972,19.6795,-99.1273
54974,19.6897,-99.0978
54975,19.6937,-99.1156
54976,19.6917,-99.1072
54977,19.7012,-99.106
54980,19.6599,-99.1249
54983,19.6694,-99.1186
54984,19.6614,-99.1418
54985,19.6642,-99.1011
54986,19.6795,-99.1273
54987,19.6593,-99.1152
54990,19.6599,-99.1249
54900,19.7338,-99.1822
54910,19.6476,-99.1124
54913,19.6221,-99.1689
54914,19.6371,-99.1548
54915,19.6315,-99.1698
54916,19.6371,-99.1548
54918,19.6519,-99.1531
54920,19.6715,-99.0711
54924,19.6694,-99.072
54925,19.6706,-99.0763
54926,19.6741,-99.0766
54927,19.6773,-99.0754
54929,19.6832,-99.0783
54930,19.6282,-99.1441
54932,19.6282,-99.1441
54933,19.6282,-99.1441
54934,19.6701,-99.0776
54935,19.6751,-99.0884
54938,19.6282,-99.1441
54939,19.6494,-99.1007
54940,19.6165,-99.1829
54942,19.6091,-99.1553
54943,19.6096,-99.1736
54944,19.6282,-99.1441
54945,19.5861,-99.1863
54946,19.6069,-99.1852
54948,19.6172,-99.138
54949,19.6283,-99.1343
54950,19.5941,-99.1715
54954,19.5965,-99.1759
54955,19.5947,-99.2006
54957,19.5925,-99.1594
54958,19.6003,-99.1709
54959,19.6282,-99.1441
51200,19.2097,-100.1192
51204,19.2024,-100.1224
51206,19.1781,-100.1692
51207,19.2644,-100.1089
51208,19.227,-100.0885
51209,19.2406,-100.0975
51210,19.2369,-100.1432
51217,19.228,-100.1372
51218,19.2364,-100.18
51219,19.2578,-100.124
51220,19.1646,-100.0797
51225,19.14,-100.0694
51226,19.1517,-100.1078
51227,19.144,-100.1058
51229,19.1745,-100.1139
51230,19.1847,-100.2411
51237,19.0928,-100.1274
51238,19.0958,-100.0992
51239,19.1307,-100.1482
51240,19.1751,-100.0416
51245,19.1444,-100.0438
51246,19.1393,-99.9909
51247,19.1247,-100.0587
51248,19.15,-100.0747
51000,19.3636,-100.1722
51004,19.3554,-100.1949
51005,19.3668,-100.167
51006,19.3767,-100.1444
51007,19.3024,-100.2454
51008,19.3591,-100.1514
51009,19.3999,-100.1573
51010,19.4352,-100.0902
51013,19.4261,-100.1064
51014,19.4292,-100.0747
51015,19.405,-100.0894
51016,19.4423,-100.1631
51017,19.4208,-100.1684
51019,19.4539,-100.1651
51020,19.3904,-100.1064
51024,19.3515,-100.1035
51025,19.3366,-100.0818
51026,19.3297,-100.0344
51027,19.3204,-100.0546
51028,19.3487,-100.0483
51029,19.3977,-100.0484
54300,19.7288,-99.4636
54310,19.7223,-99.4769
54313,19.7289,-99.4997
54314,19.7301,-99.4551
54315,19.72,-99.4633
54320,19.7974,-99.4554
54324,19.842,-99.4105
54325,19.8397,-99.3986
54326,19.7759,-99.4163
54327,19.7465,-99.4324
54330,19.6798,-99.4701
54333,19.6894,-99.4492
54334,19.6846,-99.4364
54335,19.6768,-99.4324
54336,19.7212,-99.4783
54337,19.6534,-99.4946
54340,19.6742,-99.6175
54343,19.7212,-99.4783
54345,19.7098,-99.5022
54346,19.6847,-99.4997
51760,18.9493,-99.6472
51765,18.9678,-99.6587
51766,18.8464,-99.6142
51767,18.8863,-99.6269
51773,18.9745,-99.6878
51775,18.9725,-99.6528
51776,18.9911,-99.6656
51777,18.9745,-99.6878
51780,18.9385,-99.7084
51783,18.9561,-99.6981
51784,18.9139,-99.7175
51785,18.9287,-99.7268
51786,18.9609,-99.7295
50960,19.4369,-99.9959
50963,19.4154,-99.9565
50964,19.3876,-99.9264
50965,19.4106,-99.9217
